ID,Domain,LLM,Target_Planner,Iteration,Validation_Status,V4_Failure_Detail,Coverage,Avg_Run_Wall_s,Avg_StatesExpanded,IPC_Score,Delta_vs_Baseline,Improved,Delta_vs_Previous,Is_Best_So_Far,LLM_Rationale,Termination_Reason,LLM_Input_Tokens,LLM_Output_Tokens,Domain_File_Path,Timestamp
203,visitall,gpt-5.4-2026-03-05,lama,2,VALID,N/A,1.0,39.251898,19991,14.9970131586668,0.6534235228963141,True,-0.002986841333200374,False,"I prioritize the dynamic positional predicate before the visitation predicate and keep the static connectivity predicate last, while preserving the single enabling action first because it is the only operator and already drives all progress. Within the action, I place the static applicability test before the dynamic location test and keep goal-relevant add-effects before the delete-effect so translation, relaxed-plan extraction, and preferred-operator selection encounter the most useful facts earliest.",N/A,2154,206,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/lama/visitall/visitall_gpt-5.4_Feedback_lama_iter2.pddl,2026-05-26T04:58:13.584826
204,snake,claude-opus-4-6,madagascar,3,VALID,N/A,0.4,105.33322233333331,0,5.301714917327567,-0.5984138459565822,False,-0.4465763421079565,False,"My reordering strategy places `ispoint` and `spawn` first as goal predicates, then groups positional/state predicates (`headsnake`, `tailsnake`, `nextsnake`, `blocked`) adjacently for faster mutex discovery, moves `ISADJACENT` and `NEXTSPAWN` (static predicates) last since they never change and don't need mutex tracking; for actions, I place the two eating actions first (they directly achieve goals by consuming `ispoint` and advancing `spawn`), reorder preconditions to put the most easily satisfiable/static conditions first with the most constraining negative preconditions last, and reorder effects to place goal-relevant add-effects before delete-effects. I also swap the order of the two eat actions to place `move-and-eat-no-spawn` first since it has fewer parameters (2 vs 4), producing a smaller grounding and fewer SAT variables, which should help the CDCL solver on larger instances that are currently timing out.",MAX_ITER,3478,915,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/madagascar/snake/snake_claude-opus-4.6_Feedback_madagascar_iter3.pddl,2026-05-26T04:58:38.453662
205,visitall,gpt-5.4-2026-03-05,lama,3,VALID,N/A,1.0,36.6211856,19991,15.0,0.9600379831529229,True,0.002986841333200374,False,"I keep the dynamic positional and progress predicates before the static connectivity predicate to preserve strong invariant synthesis, and I retain the single enabling action first because it is the sole source of all goal progress. Within the action, I order the static applicability test before the dynamic location test and keep the goal-relevant add-effects before the delete-effect so LAMA’s translator and relaxed-plan heuristics encounter useful facts as early as possible.",MAX_ITER,2291,207,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/lama/visitall/visitall_gpt-5.4_Feedback_lama_iter3.pddl,2026-05-26T05:07:33.454072
206,visitall,claude-opus-4-6,lama,1,VALID,N/A,1.0,36.653788133333336,19991,15.0,0.9514228496821019,True,0.10308659323871083,True,"My reordering strategy places goal-relevant predicates (`visited`, `at-robot`) before the static predicate (`connected`) to improve mutex discovery and landmark ordering, and within the action, I order the static precondition (`connected`) first for fast applicability short-circuiting, place add-effects (with goal-relevant `visited` first) before the delete-effect, matching LAMA's delete-relaxation propagation priorities. This builds on the previous successful attempt by further refining effect ordering to prioritize the goal-relevant `visited` predicate before `at-robot` in effects, which should improve FF's forward propagation and landmark acceptance tracking on larger instances.",N/A,2322,285,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/lama/visitall/visitall_claude-opus-4.6_Feedback_lama_iter1.pddl,2026-05-26T05:08:18.376641
207,visitall,claude-opus-4-6,lama,2,VALID,N/A,1.0,34.4531546,19991,15.0,1.2224413795665758,True,0.0,False,"My reordering strategy keeps the successful Iteration 1 structure but swaps the precondition order to place `at-robot` (the dynamic, most restrictive predicate—true for exactly one place) before `connected` (static but less restrictive), which should improve FF's relaxed-plan backward trace by selecting the robot's current position as the best supporter first, leading to better preferred operator selection and faster search on larger instances. The predicate and effect orderings remain optimized from Iteration 1 with goal-relevant predicates first and add-effects before delete-effects.",N/A,2569,266,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/lama/visitall/visitall_claude-opus-4.6_Feedback_lama_iter2.pddl,2026-05-26T05:17:05.672049
208,visitall,claude-opus-4-6,lama,3,VALID,N/A,1.0,34.301042,19991,15.0,1.2202665591891564,True,0.0,False,"My reordering strategy maintains the Iteration 2 structure that proved successful but swaps the two add-effects to place `at-robot ?nextpos` before `visited ?nextpos`, since `at-robot` is the key enabling effect that satisfies preconditions of subsequent move actions, which should improve FF's forward cost propagation by making the enabling fact available earlier during relaxed-plan extraction, leading to better preferred operator selection especially on larger instances. The predicate order, precondition order, and delete-effect-last placement remain unchanged from the successful Iteration 2 configuration.",MAX_ITER,2756,267,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/lama/visitall/visitall_claude-opus-4.6_Feedback_lama_iter3.pddl,2026-05-26T05:26:00.333623
209,visitall,gpt-5.4-2026-03-05,decstar,1,VALID,N/A,0.0,0,0,0.0,0.0,False,0.0,False,"I reordered the predicates to place single-place state before relational connectivity, and within the action I kept the robot-local condition and effects before the shared graph relation to align with DecStar’s locality-sensitive translation and factoring heuristics. Because this domain has only one action and one interacting predicate, the best available optimization is to emphasize the unary state variables and local robot updates as strongly as possible while preserving semantics exactly.",ALL_TIMEOUT,1964,204,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/decstar/visitall/visitall_gpt-5.4_Feedback_decstar_iter1.pddl,2026-05-26T06:37:47.517796
210,visitall,gpt-5.4-2026-03-05,bfws,1,VALID,N/A,1.0,15.527875333333334,4237,14.995856366438868,0.7512805219204819,True,0.21894623356429754,True,"I reordered the domain to give the goal-achieving predicate and action the lowest internal IDs, while placing the goal-proximal precondition and add-effects first so BFWS-Preference’s relaxed-plan tie-breaking favors directly useful support. I also moved the static connectivity predicate last to keep novelty and relaxed relevance centered on visitation and robot-position fluents, which should preserve the prior gain while slightly sharpening bucket discrimination.",N/A,1998,204,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/bfws/visitall/visitall_gpt-5.4_Feedback_bfws_iter1.pddl,2026-05-26T06:41:51.224444
211,visitall,gpt-5.4-2026-03-05,bfws,2,VALID,N/A,1.0,15.4955266,4237,14.986578314004799,0.6750927055461157,True,-0.00927805243406965,False,"I reordered the domain to keep the sole goal predicate and its achiever first, while placing the enabling robot-location predicate before the static connectivity predicate so BFWS-Preference’s ID-based relaxed-plan tie-breaking continues to favor the direct move-to-visit support chain. Within the only action, I kept the goal-relevant precondition and add-effects first and the delete last, which is the strongest architecture-compatible ordering available in this minimal domain and should preserve the prior improvement without introducing less goal-focused IDs.",N/A,2192,222,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/bfws/visitall/visitall_gpt-5.4_Feedback_bfws_iter2.pddl,2026-05-26T06:45:50.790033
212,visitall,gpt-5.4-2026-03-05,bfws,3,VALID,N/A,1.0,15.440443133333334,4237,15.0,0.8215084081587005,True,0.013421685995201216,True,"I keep the sole goal predicate and its achiever first, but switch the move precondition order to put the static connectivity test before the dynamic robot-location fluent so Fast Downward’s invariant/static analysis sees the graph structure as early as possible while preserving the strong low-ID bias toward the goal-achieving visitation chain in BFWS-Preference. I also retain goal-first predicate and effect ordering so LAPKT’s relaxed-plan tie-breaking continues to favor the direct move→visited support path, which should preserve the prior runtime gain and may slightly help the relay handoff.",MAX_ITER,2346,234,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/gpt-5.4/bfws/visitall/visitall_gpt-5.4_Feedback_bfws_iter3.pddl,2026-05-26T06:49:53.326106
213,visitall,claude-opus-4-6,decstar,1,VALID,N/A,0.0,0,0,0.0,0.0,False,0.0,False,"My reordering strategy places the single-object predicates (`visited`, `at-robot`) before the multi-object interaction predicate (`connected`), and reorders preconditions/effects so the primary manipulated object (`nextpos`) appears first in effects while the local state (`at-robot`) precedes the shared connectivity check in preconditions, aiming to help DecStar's causal graph analysis better separate visited-tracking as leaf variables from robot position as center. Given that both baseline and reordered timed out on all instances, this domain's structure (single action touching all variable types) may be inherently resistant to decoupling, but optimizing variable ordering may still influence h² preprocessing and heuristic computation efficiency.",ALL_TIMEOUT,2318,296,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/decstar/visitall/visitall_claude-opus-4.6_Feedback_decstar_iter1.pddl,2026-05-26T06:56:17.926307
214,visitall,claude-opus-4-6,bfws,1,VALID,N/A,1.0,17.0036948,4237,14.853546575076162,0.32770362476275183,True,-0.1327055523665308,False,"My reordering strategy places the `visited` predicate first (as it is the goal predicate), followed by `at-robot` (action-enabling), then `connected` (static), and within the move action, I order preconditions with the static `connected` last and effects with the goal-achieving `visited` first, followed by the positive `at-robot` effect before the negative delete effect, to optimize H_Add_Rp_Fwd tie-breaking and novelty discrimination. Since this domain has only one action, the key leverage points are predicate ordering and precondition/effect ordering within that action to ensure goal-relevant fluents get the lowest internal IDs.",N/A,2347,289,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/bfws/visitall/visitall_claude-opus-4.6_Feedback_bfws_iter1.pddl,2026-05-26T07:00:54.305011
215,visitall,claude-opus-4-6,bfws,2,VALID,N/A,1.0,15.7770448,4237,14.98230808054502,0.6571237088571257,True,0.1287615054688569,False,"My reordering strategy maintains the goal-relevant `visited` predicate first and keeps the same overall structure from Iteration 1, but I now reorder the preconditions to place `at-robot` (the dynamic, goal-proximal predicate that changes with each action) before `connected` (the static predicate), and ensure effects list the goal-achieving `visited` first, then the positive `at-robot` add-effect, then the delete effect last—this should help H_Add_Rp_Fwd's backward trace prioritize dynamic state-changing fluents and produce tighter relaxed plans. Since all 15 instances already solve, the marginal gains target reducing search time on the slower instances (8, 9, 16, 18) by improving novelty discrimination through optimal precondition ordering that guides the relaxed plan extraction toward goal-relevant supports.",N/A,2598,327,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/results/feedback_loop/Iteration Domains/claude-opus-4.6/bfws/visitall/visitall_claude-opus-4.6_Feedback_bfws_iter2.pddl,2026-05-26T07:05:15.121742
